Q,label
도시락 싸는 거 귀찮은데 사먹을까,7
도시락 싸볼까,7
도시락 싸봐야지,7
도시락 싸서 놀러 가고 싶어,7
도시락 싸서 피크닉 가고 싶어,7
도시락 싸옴,7
도시락 싸왔어,7
도와준 사람들 너무 고맙다.,7
도전하기 싫다,7
독감 같아,7
독박 육아 짜증나,7
독서 좀 해야겠어,7
독학하려니까 힘들어,7
돈 가지고 유세부려,7
돈 굴리기,7
돈 다 썼어,7
돈 다 어디 갔나,7
돈 다 어디 쓴지 모르겠네,7
돈 다 없어졌어,7
돈 많으면 좋겠지?,7
돈 많은 백수 하고 싶어,7
돈 많이 벌고 싶어,7
돈 많이 벌었으면 좋겠어,7
돈 모으고 싶어,7
돈 모으는 재미,7
돈 모으는 재미가 있네.,7
돈 버는 게 쉽지 않음,7
돈 버는 게 어렵구만.,7
돈 벌고 싶어,7
돈 벌고 싶어,7
돈 벌면 뭐하나,7
돈 벌어서 뭐하지,7
돈 빌려줬는데 연락 두절,7
돈 빌려줬는데 잠수탔어,7
돈 안드는 데이트 코스,7
돈 어디갔지,7
돈 없는데 투잡이라도 해야 할까,7
돈 없어,7
돈 없어도 갈 수 있는 데이트 코스,7
돈 없으면 결혼도 못하겠다.,7
돈 잃어버렸어,7
돈 좀 모아야 할텐데,7
돈 좀 빌려줘,7
돈 쥐꼬리만큼 가지고 유세부리는 꼴이라니,7
돈없이 결혼하기 가능?,7
돈은 어떻게 모으는 거임,7
돈이 똑 떨어짐,7
돈이 안 모여,7
돈이 엄떠,7
드디어 데이트인데 뭐하지,7
드디어 봄이 오나봐,7
딴 거 뭐 할 줄 알아?,7
딴 일 찾아볼까,7
딸기 먹고 싶다.,7
딸기 먹어야지,7
딸기 먹을래,7
딸기 뷔페 가고 싶어,7
딸기가 너무 먹고 싶어.,7
딸기가 좋아,7
땅 사면 좋겠다.,7
땅이나 살까,7
때려 치고 싶다,7
떠나요~ 제주도~,7
떡볶이 먹고 싶다,7
떨리나봐,7
떨어뜨려서 핸드폰 액정 나갔어,7
또 개강이라니,7
또 개강이야,7
머리 기름낀거 티나나?,7
머리가 좀 아프다.,7
먹을 거 하나도 없어,7
뭐 먹을 거 없나,7
뭐 먹을까?,7
뭐 먹지?,7
뭐 물어 볼까,7
뭐 볼까?,7
뭐 이렇게 쉬운 게 없지,7
뭐 입고 가지?,7
뭐 입고 나가지?,7
뭐 입지?,7
뭐 좀 먹을까?,7
뭐 좀 배워볼까봐,7
뭐 하는지 궁금해,7
뭐 할줄 알아,7
뭣이 중한지 모르겠어,7
미끄러질 뻔했어,7
미드 보고싶다,7
미래에 대한 고민,7
미세먼지 나쁨인가,7
미세먼지 때문에 짜증나,7
미세먼지 또 나쁨,7
미세먼지 심하대,7
미세먼지 지수 뭐야?,7
미세먼지 지수 어떻대?,7
미세먼지 최악인데,7
미세먼지가 너무 많아,7
미세먼지가 너무 많아. 하늘이 뿌옇다.,7
미세먼지가 너무 많아서 짜증나,7
미용실 가서 머리해야지,7
미용실 가야지,7
미용실 갔다왔는데 티가 안 나,7
미용실에서 너무 티 안 나게 머리를 잘라줬어,7
미운 짓만 해,7
미워,7
미워한다,7
미친 사람들이 너무 많아,7
미친듯이 덥다,7
믿는 게 아니었어,7
믿지 말껄,7
밉다 진짜,7
바나나 먹고 싶다.,7
바나나 먹어야지,7
바나나가 좋아,7
바다 가자고 하면 갈까?,7
바다 놀러가고 싶다,7
바다 놀러가자고 해볼까?,7
바다 보러 가자고 말해야겠다.,7
바다 보러 가자고 해볼까,7
바다가 가고 싶어요,7
바라는게 없어,7
바라는게 없어,7
바람 많이 부네,7
바람 분다,7
밤에 잠이 안 와,7
밥 너무 많이 남음,7
밥 너무 많이 함,7
밥 먹다 옷에 흘렸어,7
밥 먹다 흘렸어,7
밥 먹어야지,7
밥 먹었는데 배고파,7
밥 먹었는데도 또 배고파,7
밥 먹었니,7
밥 먹었어?,7
밥 뭐 먹을까,7
밥 탔다,7
밥 태웠어,7
밥먹자.,7
밥벌이 뭐하나,7
밥생각이 없어,7
밥이 없어,7
밥이나 먹자,7
방들이 귀찮아,7
방들이 준비 뭐하지?,7
방법도 안 말해주고 그냥 열심히 하래,7
방심하는게 아니었어,7
방에 먼지가 한가득,7
방탈출 게임 갔다왔어.,7
방탈출 게임 했어,7
방학 끝나서 좋아,7
방학 안 끝났으면 좋겠다,7
방학에 만날 사람이 없네,7
방학은 너무 심심해,7
방학이 끝났다니,7
방학이 있었으면 좋겠어,7
방학이 있었으면.,7
방학이 필요해,7
방학인데 집에만 있어.,7
방학했더니 심심해,7
배 아파서 기분이 안 좋아,7
배 아프다,7
배 터지겠다.,7
배가 넘넘 고파,7
배고파,7
배고파 죽을 것 같아 힘이 없어,7
배고파서 일어났어,7
배고파서 자다 깼어,7
배고파서 힘이 없어,7
배고프다.,7
배고프당,7
배고프면 예민함?,7
배고픈 거 같아,7
배달 중이래,7
배부르고 졸려,7
배부르니 졸리다,7
배불러,7
배불러서 배 터질 듯,7
배송 중이래,7
배에서 꾸룩꾸룩 소리 남,7
배에서 소리 남,7
배워도 모르는 게 너무 많아,7
배터리 간당간당,7
벚꽃이 너무 예뻐,7
베란다 좀 가꿔볼까,7
베란다도 꾸미니까 예쁘더라.,7
베란다에 뭐 심어볼까,7
베터리 15%야,7
베터리 겨우 15%야,7
베터리 충전기도 안 가져 왔네,7
베프랑 다툼,7
베프랑 싸움,7
벨이 울리는 걸 기다려,7
변기 막혔는데 아무 생각이 안 난다.,7
변기 막혔어,7
변명거리 생각해봐,7
볼링 치고 놀았어,7
볼링 치고 옴,7
봄날이 기대돼,7
봄방학이다!,7
봄방학했어,7
봄에 동물원 가는거 어때?,7
봄에 동물원 데이트 어때?,7
봄이 오긴 오나봐,7
봄이 왔어,7
봄이 왔으면 좋겠어,7
봄이다,7
봄인가봐,7
봉사도 하고 사랑을 베풀고 싶어,7
봉사활동 해볼까,7
봉사활동도 좀 해야 하는데,7
블루투스 이어폰 살까,7
블루투스 이어폰 편하겠지,7
비 맞아서 옷 젖었어,7
비 오기 시작하네,7
비 온다,7
비 와,7
비가 와서 눅눅해,7
비꼬는 사람,7
비만 판정 받았어,7
비밀 지켜줄까?,7
비밀 지킬 수 있을까,7
샌드위치 먹고 싶어,7
아이고 추워라,7
아이공 허리 아파라,7
양배추즙 맛없어,7
양배추즙 최악,7
양심에 찔려,7
양심이 콕콕,7
양초 선물 받았어,7
양키캔들 선물받았어,7
얘는 싸우기만 하면 연락이 안돼,7
어둠아 끝나라,7
어둠에서 나와야 할 듯,7
어둠의끝,7
어디서 맛난 냄새가 나는데,7
어디서 피해자 코스프레임?,7
어디서부터 잘못된 걸까,7
어딘가 떠나고 싶다.,7
어떤 영화 볼까,7
어떻게 벌어 먹고 살지,7
어떻게 서류에서부터 계속 떨어져,7
어떻게 하면 나를 좋아하게 만들지,7
어떻게 하면 좋을까?,7
어떻게 하면 호감형이 될까,7
어떻게 화해하지,7
어떻게해 늦잠 잤어,7
어려 보이고 싶어,7
어려지고 싶어,7
어렸을 때 공부 좀 할 걸,7
어렸을때 공부할껄,7
어렸을때는 공부하기 싫었는데 지금은 하고 싶네,7
어렸을때는 비슷했던 거 같은데,7
어렸을때로 돌아가고 싶어,7
어른이 된다는 건 뭘까,7
어른이 된다는 것,7
어린 시절로 돌아가고 싶어,7
어린이집 방학이래,7
어린이집 입학식 가야겠지,7
어린이집 입학식 꼭 참석해야하나?,7
어머,7
어머나,7
어색한게 얼굴에 티 나,7
어이가 없네,7
어이가 없어서,7
어이상실,7
어이없어,7
어제 밤 샜어,7
어제 술마시고 나서 기억 안나,7
언니가 있으면 뭐가 좋아?,7
언니랑 다퉜어,7
언니랑 전쟁 중,7
언제 다 고쳐,7
언젠가 자기 복제가 될까,7
언젠가는 나를 좋아해 주는 사람 있겠지?,7
얼굴 너무 까매졌어.,7
얼굴 너무 탔다,7
얼굴 보니까 떨리더라,7
얼굴 엄청 작은 거 부러워,7
얼굴 작은 거 부러워,7
얼굴만 아는 민망한 사이가 있어,7
얼른 아아야 할텐데,7
얼마나 행복해질려고 이렇게 힘들지,7
얼어 죽는 줄,7
얼어죽는 줄 알았어,7
얼집 방학이래,7
엄마 기대 때문에 부담돼,7
엄청 오래 만났어,7
업데이트가 너무 오래 걸려,7
업데이트가 엄청 느려,7
업무 끝내고 집 갈 수 있을까,7
역시 나는 천재야,7
염색이나 해야지,7
염색하는게 좋을까?,7
염색해볼까?,7
영양제 뭐가 좋아,7
영양제 좀 먹을까,7
영양제 챙겨 먹을 나이가 됐어,7
영어 잘 했으면,7
영어 잘 했으면 좋겠다,7
영어학원 다녀볼까,7
영어학원 좀 다닐까,7
영화 보러 왔어,7
영화 추천,7
영화가 재미 없어,7
영화관 알바 하고 싶다,7
영화관 알바하면 좋겠다.,7
영화관 혼자 왔어,7
영화보고 왔다,7
영화봤는데 재미 없어,7
옆에 있는 사람이 중요해,7
옆에 있는 사람한테 너무 소홀했던거 같아,7
예능 볼 게 없다,7
예능도 이제 재미없어,7
예쁜 카페 찾아가 볼까?,7
예의 차리래 지는?,7
예전 게임인데 재밌다,7
예전에는 비슷했는데,7
오 좀 멋있는데,7
오늘 괜히 기분 꿀꿀해,7
오늘 그냥 쉬고 싶다,7
오늘 기분 좋아,7
오늘 기분은 설명이 안돼,7
오늘 기분을 뭐라고 해야하나,7
오늘 길 너무 막히더라,7
오늘 길 많이 막히더라,7
오늘 까먹고 아무 것도 안 가져 왔다,7
오늘 나 좀 잘생겨 보인다.,7
오늘 날씨 좋아서 놀러가고 싶어,7
오늘 날씨 죽인다,7
오늘 날이 좋아,7
오늘 너무 졸려,7
오늘 너무 피곤해,7
오늘 너무 힘들다,7
오늘 또 늦잠잤어,7
오늘 또 하루 살았네,7
오늘 라면 먹고 싶어,7
오늘 라면 먹어야지,7
오늘 머리 안 감았는데,7
오늘 못 만났어,7
오늘 무슨 날인가,7
오늘 물 진짜 조금 마셨다,7
오늘 뭐 입지?,7
오늘 뭐 재미있는거 하는 날인가,7
오늘 미세먼지 어때?,7
오늘 보름달이다.,7
오늘 보름달이야,7
오늘 상 받았다,7
오늘 생각보다 춥네,7
오늘 아무 것도 안 가져 왔다,7
오늘 야근인가,7
오늘 왤케 추워,7
오늘 운이 꽝이다,7
오늘 운이 안 좋았어,7
오늘 유난히 지하철에 자리가 없어,7
오늘 일도 안 했는데 엄청 피곤해,7
오늘 저녁 뭐 먹을까,7
오늘 저녁은,7
오늘 점심 뭐 먹을까,7
오늘 점심은,7
오늘 좀 건조한 거 같애,7
오늘 좀 바쁘네,7
오늘 지각인듯 뭐라 그러지,7
오늘 처리할 일 너무 많아,7
오늘 처리할 일이 쌓인다,7
오늘 첫 출근이야,7
오늘 초미세먼지도 심하대,7
오늘 치마랑 바지 뭐 입지?,7
오늘 침대밖으로 안 나가야지,7
오늘 팩 하고 자야지,7
오늘 하루도 이렇게 마무리,7
오늘 햇볕 좋다,7
오늘 화장 떴어,7
오늘나 어제이나 똑같아,7
오늘도 공기가 뿌얘,7
오늘도 그냥 그냥,7
오늘도 그냥 그냥 다갔네.,7
오늘도 꾸준히 회사 가시 싫다.,7
오늘도 끝,7
오늘도 날씨가 뿌얘,7
오늘은 샐러드만 먹어야지,7
오늘은 쉬고 싶다,7
오늘은 진짜 대청소 한다.,7
오늘은 집에 있고 싶어,7
오늘은 치맥이야,7
오늘은 파도가 잔잔하네,7
오늘은 학교 가고 싶지 않아,7
오늘이 천일이네,7
오디션 나가볼까,7
오디션 도전해볼까,7
오래 살고 싶다,7
오래 살고 싶어,7
오래 살아야 할텐데,7
옷 사 줘,7
옷 좀 사줘,7
옷은 많은데 입을 게 없어,7
옷이 다 젖었어,7
요즘 속이 안 좋아,7
요즘 웃을 일이 없네,7
요즘 자꾸 까먹어,7
요즘 자꾸 깜빡깜빡해,7
요즘 잠을 늦게 자,7
요즘 잠을 못자,7
요즘 제정신이 아니야,7
요즘 조깅하고 있어,7
요즘 조심할 게 많아,7
요즘 핫한 건?,7
요즘 핫한 게 뭐야,7
요즘에는 외국어도 잘해야하나봐,7
요즘에는 중국어도 잘해야하나봐,7
욜로!,7
용돈 넘 적어,7
용돈 다 썼어,7
용돈 달라고 졸라볼까?,7
용돈 받음,7
용돈 벌써 다 썼어,7
용돈 벌써 없어,7
용돈 올려줬으면,7
용돈 인상해 달라고 말할까,7
용돈 줘,7
우리 같이 놀자,7
우리 계속 엇갈림,7
우산 놓고왔다.,7
우산 또 놓고 왔어,7
우산 또 사야하나,7
우산 또 안가지고 왔다,7
우산 몇 개째 사는 건지,7
웃겨봐,7
장학금 가능할까?,7
장학금 받고 싶다,7
장학금 받으려면 독하게 해야돼,7
장학금 받을 수 있을까?,7
재미 없는 하루,7
재미 없어,7
재미 없어.,7
재미없는 일밖에 없어,7
재미있는 드라마 끝났어,7
재밌게 해줘,7
재밌는 거 뭐 없나,7
재밌는 일이 없어,7
재밌는거 없나?,7
재밌는거 할 줄 알아,7
재밌는거 해 줘,7
재밌는게 없어,7
재밌다.,7
재채기 나올거 같은데 안 나와,7
재채기 나와,7
재취직 될까,7
저금통 깰까,7
저금통 털까,7
저기,7
저녁 메뉴 뭐 먹을까,7
저녁 메뉴 좀 골라줘,7
저녁 메뉴 추천 해줘,7
저녁 뭐 먹지?,7
저녁 준비 해놔야지,7
저녁밥 뭐 먹냐?,7
저녁으로 뭐 먹을까,7
저녁해야 되는데.,7
저음 멋있어!,7
정규직 너무 쪼금 뽑아,7
정신차리라고 한 마디 해줘,7
정장 사야겠지,7
정장 한 벌 필요할 듯,7
제 2 외국어 뭐할까,7
제2외국어 뭐 선택할까,7
제급기 없거든,7
제대로 평가해줘,7
제사 없어졌으면,7
제사를 너무 많이 해,7
제습기가 필요해,7
제자리걸음만 하는 듯,7
제주도 가고 싶다.,7
제주도 가고 싶어,7
제주도 가서 살까?,7
제주도 놀러 가고 싶어요.,7
제주도 바닷가 가고 싶어,7
제주도로 떠나야겠다.,7
조교하면 공부하기 힘들겠지.,7
조교하면서 공부할까?,7
조금만 기다려 줬으면 좋겠다,7
조급하고 초초하다,7
조명빨 좋다.,7
조명빨인가,7
조모임 왜 이케 많아,7
조별 과제 발표 하기 싫어,7
조별 발표 왜 이렇게 많이 시키지,7
조별 발표 하기 싫어,7
조심조심,7
축의금 얼마해야 되나,7
축제 준비하느라 바빠,7
축제날은 즐겨야지,7
춘곤증인가,7
춘곤증인가봐 졸려,7
출근 길에 맨날 보는 사람 있어,7
출근 자체가 스트레스야,7
출근길 너무 힘들어,7
출근길 막혀,7
출근길이 유난히 기네,7
출근시간 아깝다,7
출근이 스트레스야,7
출근하기 너무 오래 걸려,7
출근하기 싫어,7
출근하자마자 스트레스 받아,7
출퇴근 시간 너무 오래 걸려.,7
출퇴근 시간이 좀 줄어들었으면 좋겠다,7
충전기 안 가져왔다,7
충전기 안 가지고 왔다,7
충전해야겠다,7
취미 좀 만들어볼까?,7
취미생활 같이하는 게 좋다던데,7
칭찬 좀 해봐,7
칭찬 좀 해줬으면,7
카드 다 부러뜨려 버려야겠다.,7
카드 다 없애버려야지,7
카드가 못찾겠다.,7
카드가 왜 없지,7
카드값 갚느라 허리가 휘어,7
카드값 너무 많이 나왔어.,7
카톡 대화를 삭제하는게 수상해,7
카톡 대화를 왜 삭제하지,7
카톡 씹었어,7
카톡할 사람이 하나도 없네,7
카톡할 친구가 없네,7
카톡할 친구가 없네,7
카페 알바 면접 간다,7
카페나 갈까?,7
카풀로 출퇴근 해볼까,7
카풀해볼까?,7
칼국수 어때?,7
커피 그만 마셔야지,7
커피 땡기네,7
커피 마셔야지,7
커피 마시고 싶어,7
커피 말고 딴 거 마실거 없나,7
커피 말고 뭐 마시지,7
커피 볶는 시간,7
커피 안 마시면 일을 못해,7
커피 없으면 집중이 안돼,7
커피 좀 마셔야겠다.,7
커피 좀 줄여야겠어.,7
커피 중독인가,7
커피 타기 귀찮아,7
커피 타는 거 싫다,7
커피 한 잔 하자고 말해볼까,7
커피가 너무 써,7
커피가 너무 진해,7
커피가 없으니까 집중이 안 되네,7
커피가 좋아,7
커피나 한 잔 하자고 말 해볼까,7
커피를 너무 많이 마셔,7
커피콩 볶고 있어,7
커피향,7
커피향 좋다,7
컨디션 조절,7
컨디션 조절이 안돼,7
컴터 고장났나봐,7
컴터 부팅하는데 시간이 오래걸려,7
컴터가 맛이 갔어,7
컴터가 안돼,7
컴퓨터 백업해야지,7
컴퓨터가 넘넘 느려,7
컴퓨터가 느려졌어,7
컴퓨터가 느려졌어,7
컴퓨터가 대빵 느려졌어,7
케익 만들어서 선물할까?,7
케익 직접 만들어볼까?,7
코 근질거려,7
코 막혀,7
코가 간지러워,7
코가 간질간질,7
코가 근질근질,7
코감기로 찡찡거려,7
크루즈 여행 하고 싶어,7
크루즈 타고 여행 하고 싶어,7
크리스마스에 뭐 하나,7
배고프다,7
배고프지,7
뭐먹을래,7
배고파요,7
뭐해,7
야,7
오늘 뭐먹었어?,7
오늘 뭐먹을거야,7
오늘 저녁 뭐야?,7
